time,datum,time_as_number,all_salt,closest_salt
2010-12-09 09:20:00,09.12.2010,9.333333333333334,0.8559006986487344,0.8594690715046778
2010-12-10 07:53:00,10.12.2010,7.883333333333333,0.7864073869373603,0.24792792844458592
2010-12-13 08:42:00,13.12.2010,8.7,0.09139930400731615,0.06351202034320487
2010-12-14 09:04:00,14.12.2010,9.066666666666666,0.054085068943309174,0.0845624215606308
2010-12-15 09:30:00,15.12.2010,9.5,-0.051148195689749404,-0.08743914736124263
2010-12-16 07:30:00,16.12.2010,7.5,-0.04657528089536344,0.10399356114594706
2010-12-17 08:55:00,17.12.2010,8.916666666666666,-0.029651747865328166,0.09553741706715202
2010-12-20 09:00:00,20.12.2010,9.0,0.23840726977430923,0.3888036904381287
2010-12-21 09:25:00,21.12.2010,9.416666666666666,0.6095255433742675,0.7128359348191894
2010-12-22 08:15:00,22.12.2010,8.25,0.7192151998481027,0.698082662171079
2010-12-28 08:30:00,28.12.2010,8.5,-0.10053192717827553,-0.4319820390823594
2010-12-29 08:15:00,29.12.2010,8.25,0.404194172524803,0.5917511483292095
2010-12-30 08:30:00,30.12.2010,8.5,0.6139672679901239,0.6619191523872959
2004-01-02 07:34:00,02.01.2004,7.566666666666666,1.2198597367919028,1.2419746526008104
2004-01-05 14:10:00,05.01.2004,14.166666666666666,1.645290744302207,1.645290744302207
2004-01-06 09:05:00,06.01.2004,9.083333333333334,1.6211252929297644,1.6286183467567792
2004-01-07 08:30:00,07.01.2004,8.5,1.6013607759495994,1.5902958214635166
2004-01-08 09:00:00,08.01.2004,9.0,1.6038346478875447,1.5793208259569953
2004-01-09 08:41:00,09.01.2004,8.683333333333334,1.666528119084993,1.6748572622514668
2004-01-12 08:35:00,12.01.2004,8.583333333333334,1.6415248144715353,1.6561457945026439
2004-01-13 07:55:00,13.01.2004,7.916666666666667,1.5830508324266217,1.6185429410458745
2004-01-14 08:10:00,14.01.2004,8.166666666666666,1.491704964002532,1.460395054976495
2004-01-15 08:45:00,15.01.2004,8.75,1.43762497280094,1.4384450639634525
2004-01-16 08:15:00,16.01.2004,8.25,1.315398314966841,1.2934311889100738
2004-01-19 08:35:00,19.01.2004,8.583333333333334,1.1059692279193525,1.0647554628643614
2004-01-20 09:00:00,20.01.2004,9.0,1.0859245333739742,1.0804083253080883
2004-01-21 07:50:00,21.01.2004,7.833333333333333,1.1096949708764892,1.190518116291547
2004-01-22 08:15:00,22.01.2004,8.25,1.1104484204141236,1.1052370036671035
2004-01-23 08:35:00,23.01.2004,8.583333333333334,1.1742707423307162,1.0980402853021716
2004-01-27 07:50:00,27.01.2004,7.833333333333333,1.2660836591233324,1.2200246615877681
2004-01-28 08:25:00,28.01.2004,8.416666666666666,1.2788159928352432,1.20976933791774
2004-01-29 07:25:00,29.01.2004,7.416666666666667,1.2219117080892712,1.3009877431932524
2004-01-30 08:05:00,30.01.2004,8.083333333333334,1.1687250749875253,1.2004136040433284
2004-02-02 07:50:00,02.02.2004,7.833333333333333,0.6996855676250876,0.6982625801302023
2004-02-04 07:20:00,04.02.2004,7.333333333333333,0.6526651112723886,0.6392494895377603
2004-02-05 08:05:00,05.02.2004,8.083333333333334,0.6079037828816094,0.5937302458795658
2004-02-06 07:30:00,06.02.2004,7.5,0.5564680881326262,0.6052449952634569
2004-02-09 14:30:00,09.02.2004,14.5,0.5727797990838757,0.4740848030625722
2004-02-10 08:55:00,10.02.2004,8.916666666666666,0.6152343532547786,0.7247105201213271
2004-02-11 08:25:00,11.02.2004,8.416666666666666,0.6388583635396647,0.6268351503582527
2004-02-12 07:25:00,12.02.2004,7.416666666666667,0.6837092163255635,0.6761326711580365
2004-02-13 07:10:00,13.02.2004,7.166666666666667,0.7404337852447094,0.7662715686788091
2004-02-16 08:07:00,16.02.2004,8.116666666666667,0.6835836214217321,0.6838691434003383
2004-02-17 08:00:00,17.02.2004,8.0,0.714750775955574,0.7297482229767794
2004-02-18 07:40:00,18.02.2004,7.666666666666667,0.7411664310167513,0.7997363090757426
2004-02-19 06:42:00,19.02.2004,6.7,0.7642924711284528,0.6561617776953503
2004-02-20 08:35:00,20.02.2004,8.583333333333334,0.8544811331911104,0.7615937017416033
2004-02-23 08:59:00,23.02.2004,8.983333333333333,1.2660065514265626,1.2885734040137449
2004-02-24 08:30:00,24.02.2004,8.5,,
2004-02-25 08:30:00,25.02.2004,8.5,,
2004-02-26 08:20:00,26.02.2004,8.333333333333334,,
2004-02-27 07:00:00,27.02.2004,7.0,,
2004-03-02 08:05:00,02.03.2004,8.083333333333334,,
2004-03-04 07:20:00,04.03.2004,7.333333333333333,1.1270520562108035,1.2088697481221236
2004-03-08 08:15:00,08.03.2004,8.25,1.3071335771151245,1.2986488097246496
2004-03-09 07:00:00,09.03.2004,7.0,1.3230576795123792,1.2696820183057984
2004-03-10 06:55:00,10.03.2004,6.916666666666667,1.385970355567331,1.3339127297128162
2004-03-11 06:55:00,11.03.2004,6.916666666666667,1.4769075254471415,1.5023159394522234
2004-03-16 06:30:00,16.03.2004,6.5,1.6119901395872764,1.6516478455245613
2004-03-17 07:45:00,17.03.2004,7.75,1.5539477804396058,1.5539523937206101
2004-03-18 06:35:00,18.03.2004,6.583333333333333,1.555781559638366,1.5539523937206101
2004-03-19 07:35:00,19.03.2004,7.583333333333333,1.5593914520233367,1.5357806798491571
2004-03-22 14:25:00,22.03.2004,14.416666666666666,1.2045981475442302,1.2106689277133564
2004-03-23 08:05:00,23.03.2004,8.083333333333334,1.171650198143486,1.2054513068987809
2004-03-24 07:50:00,24.03.2004,7.833333333333333,1.145353845904058,1.1259275689662829
2004-03-25 07:30:00,25.03.2004,7.5,1.1243482891028702,1.1126136399911588
2004-03-26 08:00:00,26.03.2004,8.0,1.1293919466898248,1.0638558730687449
2004-03-29 07:05:00,29.03.2004,7.083333333333333,1.2219348543878226,1.2135476150593294
2004-03-30 07:30:00,30.03.2004,7.5,1.2297927074518393,1.2113885995498497
2004-03-31 06:55:00,31.03.2004,6.916666666666667,1.1882672277816628,1.1858402493543414
2004-04-01 07:20:00,01.04.2004,7.333333333333333,1.0402905316835716,1.0688935759241973
2004-04-05 07:15:00,05.04.2004,7.25,1.0935423363240893,1.0419058820557026
2004-04-06 07:05:00,06.04.2004,7.083333333333333,1.1246330373091789,1.1406808416143934
2004-04-07 07:00:00,07.04.2004,7.0,1.135271695230428,1.1126136399911588
2004-04-08 04:35:00,08.04.2004,4.583333333333333,1.1193463594088802,1.1365427285545575
2004-04-14 06:00:00,14.04.2004,6.0,1.2147620612834116,1.214087368936699
2004-04-15 05:30:00,15.04.2004,5.5,1.2766088597320455,1.2766088597320455
2004-04-16 05:30:00,16.04.2004,5.5,,
2004-04-19 05:20:00,19.04.2004,5.333333333333333,1.2734602954473877,1.3060254460487049
2004-04-20 05:00:00,20.04.2004,5.0,1.3195029368048512,1.3132221644136368
2004-04-21 05:05:00,21.04.2004,5.083333333333333,1.3409295301186248,1.3207787186968152
2004-04-22 05:05:00,22.04.2004,5.083333333333333,1.3224879393084865,1.3224879393084865
2004-04-23 05:55:00,23.04.2004,5.916666666666667,,
2004-04-26 10:30:00,26.04.2004,10.5,,
2004-04-27 06:05:00,27.04.2004,6.083333333333333,,
2004-04-28 06:05:00,28.04.2004,6.083333333333333,,
2004-04-29 06:35:00,29.04.2004,6.583333333333333,,
2004-04-30 06:10:00,30.04.2004,6.166666666666667,,
2004-05-03 06:20:00,03.05.2004,6.333333333333333,,
2004-05-04 07:15:00,04.05.2004,7.25,1.2563680893306743,1.2563680893306743
2004-05-06 06:50:00,06.05.2004,6.833333333333333,1.343130654086624,1.2542090738211948
2004-05-07 06:55:00,07.05.2004,6.916666666666667,1.3285026385233616,1.3098037231902941
2004-05-10 06:30:00,10.05.2004,6.5,1.327394792739125,1.3101635591085405
2004-05-11 07:00:00,11.05.2004,7.0,1.3212028110290335,1.328515190939117
2004-05-12 06:45:00,12.05.2004,6.75,1.3409295301186248,1.3558627207258585
2004-05-13 06:30:00,13.05.2004,6.5,1.3017387051095946,1.3047660203348417
2004-05-14 06:35:00,14.05.2004,6.583333333333333,1.3122810550889927,1.3099836411494175
2004-05-17 06:45:00,17.05.2004,6.75,1.1846053579076297,1.2135476150593294
2004-05-18 07:45:00,18.05.2004,7.75,1.2553867186445467,1.3211385546150618
2004-05-19 07:00:00,19.05.2004,7.0,0.9294489795145904,1.0140185983915913
2004-05-21 07:40:00,21.05.2004,7.666666666666667,0.5195511296739647,0.5964290152664152
2004-05-24 06:55:00,24.05.2004,6.916666666666667,0.48787851326202725,0.49225651693402533
2004-05-25 06:37:00,25.05.2004,6.616666666666667,0.4173506732856942,0.4173506732856942
2004-05-26 06:35:00,26.05.2004,6.583333333333333,0.31380965171179187,0.3994188500264033
2004-05-27 06:37:00,27.05.2004,6.616666666666667,0.2370270168035838,0.3110791320968637
2004-05-28 06:45:00,28.05.2004,6.75,0.17547803807566972,0.2081660594783369
2004-06-01 12:20:00,01.06.2004,12.333333333333334,0.4852955531362229,0.3659541096294698
2004-06-02 07:15:00,02.06.2004,7.25,0.510226504608883,0.5690814854796739
2004-06-03 06:20:00,03.06.2004,6.333333333333333,0.5989042502192033,0.3744102537082648
2004-06-04 07:00:00,04.06.2004,7.0,0.6935059990858801,0.7230912584892174
2004-06-07 07:00:00,07.06.2004,7.0,0.6705552144252143,0.6705552144252143
2004-06-08 07:50:00,08.06.2004,7.833333333333333,,
2004-06-09 06:40:00,09.06.2004,6.666666666666667,,
2004-06-10 05:45:00,10.06.2004,5.75,0.8227658078435248,0.9112854437321877
2004-06-11 06:20:00,11.06.2004,6.333333333333333,0.8983313506753102,0.8699043131338291
2004-06-14 07:03:00,14.06.2004,7.05,-0.028719607123162787,0.017273104848517143
2004-06-15 06:50:00,15.06.2004,6.833333333333333,-0.20032896100341266,-0.14519281223982147
2004-06-16 06:50:00,16.06.2004,6.833333333333333,-0.33952991065857385,-0.35893534767830015
2004-06-17 06:50:00,17.06.2004,6.833333333333333,-0.19061163657199667,-0.3164747093252017
2004-06-18 05:25:00,18.06.2004,5.416666666666667,-0.08139295699807551,-0.09481578368529786
2004-06-21 07:25:00,21.06.2004,7.416666666666667,0.19539188438058272,0.13098125501444183
2004-06-22 07:00:00,22.06.2004,7.0,0.36781010541831893,0.3825065618688132
2004-06-23 06:30:00,23.06.2004,6.5,0.5639749904633833,0.47858275204065465
2004-06-24 06:30:00,24.06.2004,6.5,0.7299444971140038,0.8243850694756345
2004-06-25 06:30:00,25.06.2004,6.5,0.6836733503271725,0.659580218918693
2004-06-28 07:00:00,28.06.2004,7.0,0.6215950397987866,0.6334921148458147
2004-06-29 09:55:00,29.06.2004,9.916666666666666,0.6388707148869771,0.6241363809714032
2004-06-30 06:14:00,30.06.2004,6.233333333333333,0.6325793603214829,0.6322326891319516
2004-07-01 06:20:00,01.07.2004,6.333333333333333,0.6512602289711258,0.6478855515756786
2004-07-05 07:00:00,05.07.2004,7.0,0.7154420191967916,0.6692957887113512
2004-07-06 06:55:00,06.07.2004,6.916666666666667,0.658286754672023,0.65832079320483
2004-07-07 07:00:00,07.07.2004,7.0,0.5804470346047776,0.5892322969014833
2004-07-08 06:55:00,08.07.2004,6.916666666666667,0.6215825454960704,0.6199982679115673
2004-07-09 06:50:00,09.07.2004,6.833333333333333,0.7246046860277229,0.77886582581744
2004-07-12 07:00:00,12.07.2004,7.0,0.7181322697408815,0.8726030825206785
2004-07-13 06:45:00,13.07.2004,6.75,0.4471228117596674,0.49387577856613507
2004-07-14 06:50:00,14.07.2004,6.833333333333333,0.2811913320777389,0.19431237662584294
2004-07-15 06:47:00,15.07.2004,6.783333333333333,0.27576907929866523,0.20978532111044662
2004-07-19 12:30:00,19.07.2004,12.5,0.4222170257038823,0.6516638287172679
2004-07-20 06:47:00,20.07.2004,6.783333333333333,0.4294394466344042,0.3238533071946179
2004-07-21 06:55:00,21.07.2004,6.916666666666667,0.5728257240884562,0.4220885128759389
2004-07-22 06:45:00,22.07.2004,6.75,0.6715163551015811,0.7169740478790253
2004-07-23 07:45:00,23.07.2004,7.75,0.7388540707968545,0.7756273025532207
2004-07-26 07:45:00,26.07.2004,7.75,0.4791663883470759,0.8484940759981565
2004-07-27 07:30:00,27.07.2004,7.5,0.08121205740290201,0.02536941300906558
2004-07-28 07:50:00,28.07.2004,7.833333333333333,0.04002273123544019,0.3614561606513873
2004-07-29 07:10:00,29.07.2004,7.166666666666667,0.08555197033580896,-0.13619691428365654
2004-07-30 07:30:00,30.07.2004,7.5,0.20999522539609258,0.15257141010923767
2004-08-02 12:15:00,02.08.2004,12.25,0.5999946620926793,0.7934391805064271
2004-08-03 07:10:00,03.08.2004,7.166666666666667,0.5840746487399466,0.5327380577367675
2004-08-04 07:00:00,04.08.2004,7.0,0.6607578637420449,0.4220885128759389
2004-08-05 06:20:00,05.08.2004,6.333333333333333,0.5596703922332215,0.6799109482996257
2004-08-06 07:00:00,06.08.2004,7.0,0.4723346920056485,0.38394590554179964
2004-08-09 07:15:00,09.08.2004,7.25,1.0128041521675089,0.9744366473844656
2004-08-10 07:05:00,10.08.2004,7.083333333333333,1.0492225457267188,1.0224747424703862
2004-08-11 06:45:00,11.08.2004,6.75,1.0456584566317018,1.0708726734745535
2004-08-12 07:05:00,12.08.2004,7.083333333333333,1.0187478704599768,1.0760902942891293
2004-08-13 07:10:00,13.08.2004,7.166666666666667,1.0244480362156092,0.947628871475094
2004-08-16 06:50:00,16.08.2004,6.833333333333333,1.0367482338941658,1.051261615930114
2004-08-17 06:35:00,17.08.2004,6.583333333333333,1.0088350161098225,1.027692363284962
2004-08-18 07:45:00,18.08.2004,7.75,0.9831755196847373,1.0043030285989332
2004-08-19 07:50:00,19.08.2004,7.833333333333333,0.9948766126691507,0.9852317249318634
2004-08-20 06:59:00,20.08.2004,6.983333333333333,1.0143034684935344,1.0219349885930162
2004-08-23 06:55:00,23.08.2004,6.916666666666667,,
2004-08-24 07:00:00,24.08.2004,7.0,,
2004-08-25 07:15:00,25.08.2004,7.25,,
2004-08-26 06:50:00,26.08.2004,6.833333333333333,,
2004-08-27 06:45:00,27.08.2004,6.75,,
2004-08-30 07:25:00,30.08.2004,7.416666666666667,,
2004-08-31 07:10:00,31.08.2004,7.166666666666667,,
2004-09-01 06:45:00,01.09.2004,6.75,,
2004-09-02 06:45:00,02.09.2004,6.75,,
2004-09-06 06:50:00,06.09.2004,6.833333333333333,,
2004-09-07 06:50:00,07.09.2004,6.833333333333333,,
2004-09-08 06:55:00,08.09.2004,6.916666666666667,,
2004-09-09 06:55:00,09.09.2004,6.916666666666667,,
2004-09-10 07:35:00,10.09.2004,7.583333333333333,,
2004-09-13 06:35:00,13.09.2004,6.583333333333333,,
2004-09-14 06:55:00,14.09.2004,6.916666666666667,,
2004-09-15 06:50:00,15.09.2004,6.833333333333333,,
2004-09-16 06:55:00,16.09.2004,6.916666666666667,,
2004-09-17 06:55:00,17.09.2004,6.916666666666667,,
2004-09-22 06:30:00,22.09.2004,6.5,,
2004-09-24 06:55:00,24.09.2004,6.916666666666667,,
2004-09-27 07:45:00,27.09.2004,7.75,,
2004-09-28 06:50:00,28.09.2004,6.833333333333333,,
2004-09-29 07:00:00,29.09.2004,7.0,,
2004-09-30 07:40:00,30.09.2004,7.666666666666667,,
2004-10-01 07:00:00,01.10.2004,7.0,,
2004-10-04 09:25:00,04.10.2004,9.416666666666666,,
2004-10-05 08:45:00,05.10.2004,8.75,,
2004-10-06 09:15:00,06.10.2004,9.25,,
2004-10-07 07:00:00,07.10.2004,7.0,,
2004-10-08 07:45:00,08.10.2004,7.75,,
2004-10-11 07:55:00,11.10.2004,7.916666666666667,,
2004-10-12 06:55:00,12.10.2004,6.916666666666667,,
2004-10-13 06:55:00,13.10.2004,6.916666666666667,,
2004-10-14 07:25:00,14.10.2004,7.416666666666667,,
2004-10-15 07:20:00,15.10.2004,7.333333333333333,,
2004-10-18 08:20:00,18.10.2004,8.333333333333334,,
2004-10-19 07:40:00,19.10.2004,7.666666666666667,,
2004-10-20 07:00:00,20.10.2004,7.0,,
2004-10-21 07:30:00,21.10.2004,7.5,,
2004-10-22 06:53:00,22.10.2004,6.883333333333333,,
2004-10-25 07:25:00,25.10.2004,7.416666666666667,,
2004-10-26 06:55:00,26.10.2004,6.916666666666667,,
2004-10-27 07:25:00,27.10.2004,7.416666666666667,,
2004-10-28 06:15:00,28.10.2004,6.25,,
2004-10-29 07:45:00,29.10.2004,7.75,,
2004-11-01 14:00:00,01.11.2004,14.0,,
2004-11-02 08:15:00,02.11.2004,8.25,,
2004-11-03 08:30:00,03.11.2004,8.5,,
2004-11-04 08:05:00,04.11.2004,8.083333333333334,,
2004-11-05 07:45:00,05.11.2004,7.75,,
2004-11-09 07:00:00,09.11.2004,7.0,,
2004-11-11 07:25:00,11.11.2004,7.416666666666667,,
2004-11-12 07:25:00,12.11.2004,7.416666666666667,,
2004-11-15 13:35:00,15.11.2004,13.583333333333334,,
2004-11-16 07:25:00,16.11.2004,7.416666666666667,,
2004-11-17 07:25:00,17.11.2004,7.416666666666667,,
2004-11-19 08:25:00,19.11.2004,8.416666666666666,,
2004-11-22 13:45:00,22.11.2004,13.75,,
2004-11-23 07:55:00,23.11.2004,7.916666666666667,,
2004-11-24 08:30:00,24.11.2004,8.5,,
2004-11-25 08:30:00,25.11.2004,8.5,,
2004-11-26 08:15:00,26.11.2004,8.25,,
2004-11-29 13:10:00,29.11.2004,13.166666666666666,,
2004-11-30 07:45:00,30.11.2004,7.75,,
2004-12-01 08:30:00,01.12.2004,8.5,,
2004-12-02 08:15:00,02.12.2004,8.25,,
2004-12-03 08:25:00,03.12.2004,8.416666666666666,,
2004-12-06 08:20:00,06.12.2004,8.333333333333334,,
2004-12-07 08:35:00,07.12.2004,8.583333333333334,,
2004-12-08 08:30:00,08.12.2004,8.5,1.3855818963374047,1.383929922349093
2004-12-09 07:35:00,09.12.2004,7.583333333333333,1.3845971181141732,1.392925820305258
2004-12-10 08:20:00,10.12.2004,8.333333333333334,1.3892974747962694,1.391666394591395
2004-12-13 08:40:00,13.12.2004,8.666666666666666,1.3693915517077124,1.3582016541944613
2004-12-14 08:25:00,14.12.2004,8.416666666666666,1.3714946624766637,1.3445278893010906
2004-12-15 08:10:00,15.12.2004,8.166666666666666,1.3946595751840807,1.3463270688923237
2004-12-16 08:30:00,16.12.2004,8.5,1.429414181959681,1.339850022363885
2004-12-17 08:30:00,17.12.2004,8.5,1.4725127726558287,1.492420451700442
2004-12-20 07:00:00,20.12.2004,7.0,1.3860654702986877,1.4042606517300258
2004-12-21 08:32:00,21.12.2004,8.533333333333333,1.3655455781623147,1.4015618823431764
2004-12-27 13:07:00,27.12.2004,13.116666666666667,1.0322992099751427,1.0435251436878121
2004-12-29 09:00:00,29.12.2004,9.0,0.9851946829991038,0.9800141041172877
2004-12-30 08:05:00,30.12.2004,8.083333333333334,0.955320364227615,1.0082612236996455
2011-01-03 09:10:00,03.01.2011,9.166666666666666,-0.8158557463259911,-0.7383823234693369
2011-01-04 09:20:00,04.01.2011,9.333333333333334,-0.4747612821547397,-0.6361889226873032
2011-01-05 08:25:00,05.01.2011,8.416666666666666,0.11406131077348632,0.10093495584085098
2011-01-06 08:35:00,06.01.2011,8.583333333333334,0.5767567090550393,0.5721400907847699
2011-01-07 09:10:00,07.01.2011,9.166666666666666,0.738991508126739,0.663178578101159
2011-01-10 08:55:00,10.01.2011,8.916666666666666,0.8011943942028065,0.7963178678523999
2011-01-11 08:33:00,11.01.2011,8.55,0.8112242621678515,0.8110711405005104
2011-01-12 08:25:00,12.01.2011,8.416666666666666,0.8124875159233941,0.7986568013210028
2011-01-13 08:34:00,13.01.2011,8.566666666666666,0.7965277721380459,0.7954182780567834
2011-01-14 08:05:00,14.01.2011,8.083333333333334,0.7630742766135576,0.7538572294993015
2011-01-17 09:15:00,17.01.2011,9.25,0.6070516714363221,0.6065044209773199
2011-01-18 09:00:00,18.01.2011,9.0,0.5959942135318651,0.6030859797539773
2011-01-19 09:10:00,19.01.2011,9.166666666666666,0.5799327873892978,0.5933704099613192
2011-01-20 07:13:00,20.01.2011,7.216666666666667,0.5743853169829982,0.5417339556929325
2011-01-21 08:52:00,21.01.2011,8.866666666666667,0.5738605562688864,0.5903118046562231
2011-01-24 09:08:00,24.01.2011,9.133333333333333,0.5384204666124096,0.525181503453589
2011-01-25 09:02:00,25.01.2011,9.033333333333331,0.5174487795021001,0.5280601907995618
2011-01-26 08:42:00,26.01.2011,8.7,0.47623632199041954,0.4397204728700222
2011-01-27 09:42:00,27.01.2011,9.7,0.4627799579643271,0.40967417369643133
2011-01-28 09:02:00,28.01.2011,9.033333333333331,0.46840239418693014,0.5046708561135329
2011-01-31 09:08:00,31.01.2011,9.133333333333333,0.419637130682884,0.514926179783561
2011-02-02 09:20:00,02.02.2011,9.333333333333334,0.494527981167957,0.49369586060701176
2011-02-03 09:04:00,03.02.2011,9.066666666666666,0.5190418030985064,0.5311187961046578
2011-02-07 09:22:00,07.02.2011,9.366666666666667,-0.02140550807217911,-0.1430337967303419
2011-02-09 13:00:00,09.02.2011,13.0,-0.10975272258334458,-0.06135104328836433
2011-02-10 09:18:00,10.02.2011,9.3,-0.09376626225708075,-0.058292437983268254
2011-02-11 08:02:00,11.02.2011,8.033333333333333,-0.03754190003104995,-0.06422973063433711
2011-02-15 09:50:00,15.02.2011,9.833333333333334,-0.09778251598998933,-0.2159005701752778
2011-02-16 08:43:00,16.02.2011,8.716666666666667,-0.2514568568470197,-0.2434280179211425
2011-02-17 08:48:00,17.02.2011,8.8,-0.2023729886236948,-0.17218050610831626
2011-02-18 05:10:00,18.02.2011,5.166666666666667,-0.11007132730262968,-0.2042059028322634
2011-02-21 13:13:00,21.02.2011,13.216666666666669,0.3948421869412044,0.4571725149049821
2011-02-22 09:27:00,22.02.2011,9.45,0.4473182583521686,0.4494360426626803
2011-02-23 08:26:00,23.02.2011,8.433333333333334,0.47132606102268376,0.43918071899265226
2011-02-24 08:57:00,24.02.2011,8.95,0.49790144290151883,0.4845200446917235
2011-02-25 08:26:00,25.02.2011,8.433333333333334,0.5041798300167568,0.5079093793777524
2011-02-28 07:17:00,28.02.2011,7.283333333333333,0.4673153898505581,0.5025118406040534
2011-03-01 08:35:00,01.03.2011,8.583333333333334,0.4440759867971299,0.38196680799144334
2011-03-02 09:00:00,02.03.2011,9.0,0.2917079651645864,0.25422505701390136
2011-03-03 08:55:00,03.03.2011,8.916666666666666,0.18338236060910254,0.16426607745225208
2011-03-04 09:12:00,04.03.2011,9.2,0.2559117878806823,0.25602423660513435
2011-03-07 09:15:00,07.03.2011,9.25,0.7251977979272839,0.7353256797096017
2011-03-09 08:40:00,09.03.2011,8.666666666666666,1.0370555937410058,1.1070361832583366
2011-03-10 08:30:00,10.03.2011,8.5,0.9855165950338065,0.9936878690106584
2011-03-14 08:55:00,14.03.2011,8.916666666666666,0.7870445963759178,0.7975772935662631
2011-03-15 08:40:00,15.03.2011,8.666666666666666,0.8065357086142794,0.7364051874643415
2011-03-16 07:40:00,16.03.2011,7.666666666666667,0.9361906829248703,0.9990854077843574
2011-03-17 08:40:00,17.03.2011,8.666666666666666,1.051861342460523,1.1574132118128602
2011-03-18 08:45:00,18.03.2011,8.75,1.0188763832879202,0.9720977139158626
2011-03-21 08:51:00,21.03.2011,8.85,1.0471759789416912,1.049462436338881
2011-03-22 08:52:00,22.03.2011,8.866666666666667,1.0512990988382627,1.053060795521347
2011-03-23 08:37:00,23.03.2011,8.616666666666667,1.0556096332755958,0.9091264282227082
2011-03-24 08:45:00,24.03.2011,8.75,1.072102112861894,1.1106345424408026
2011-03-25 08:43:00,25.03.2011,8.716666666666667,1.079411279951278,1.1160320812145015
2011-03-28 07:40:00,28.03.2011,7.666666666666667,0.9884434519043005,1.051261615930114
2011-03-29 07:45:00,29.03.2011,7.75,0.847766907580031,0.671634722179954
2011-03-30 07:40:00,30.03.2011,7.666666666666667,0.8180955969896845,0.8839379139454463
2011-03-31 07:45:00,31.03.2011,7.75,0.884125328486202,0.8569502200769515
2011-04-01 07:50:00,01.04.2011,7.833333333333333,0.9249816983704489,0.932515762908737
2011-04-04 08:00:00,04.04.2011,8.0,0.8909659592237001,0.8832182421089532
2011-04-05 07:45:00,05.04.2011,7.75,0.8859619909855835,0.8731428363980485
2011-04-06 07:45:00,06.04.2011,7.75,0.8627305630189999,0.8515526813032526
2011-04-07 07:40:00,07.04.2011,7.666666666666667,0.8385477418666198,0.7819244311225361
2011-04-11 07:50:00,11.04.2011,7.833333333333333,0.5192104761851846,0.5053905279500261
2011-04-12 07:45:00,12.04.2011,7.75,0.21814775791886706,0.5305790422272879
2011-04-13 08:13:00,13.04.2011,8.216666666666667,-0.36742897466524693,-0.2828300509691449
2011-04-14 07:34:00,14.04.2011,7.566666666666666,-0.5667068558483744,-0.4690451386617589
2011-04-15 07:29:00,15.04.2011,7.483333333333333,-0.5066779784450478,-0.23515179180147075
2011-04-18 08:49:00,18.04.2011,8.816666666666666,-0.9868340318553508,-1.1239465098705657
2011-04-19 07:22:00,19.04.2011,7.366666666666666,-0.9377314221779517,-1.7320692117073149
2011-04-20 07:36:00,20.04.2011,7.6,-0.6976533954728001,-1.4208111424240084
2011-04-21 07:30:00,21.04.2011,7.5,-0.40434963919367173,-1.078967020089741
2011-04-26 07:25:00,26.04.2011,7.416666666666667,0.36744172397441904,0.5510896895673439
2011-04-27 07:35:00,27.04.2011,7.583333333333333,-0.06925244032653133,0.18945459172951387
2011-04-28 07:40:00,28.04.2011,7.666666666666667,-0.17960690697425652,-0.40787303255983737
2011-04-29 06:45:00,29.04.2011,6.75,0.30102246784003645,0.5433532173250422
2011-05-02 07:30:00,02.05.2011,7.5,0.6813615368450574,0.6196384319933207
2011-05-03 07:18:00,03.05.2011,7.3,0.7618748235527335,0.7261498637943135
2011-05-04 07:37:00,04.05.2011,7.616666666666667,0.7006839759967345,0.34328444677993414
2011-05-05 07:16:00,05.05.2011,7.266666666666667,0.638631021553274,0.29020864883856107
2011-05-06 07:38:00,06.05.2011,7.633333333333333,0.7323195504759188,0.36577419167034647
2011-05-09 07:48:00,09.05.2011,7.8,1.0878449342851826,1.1106345424408026
2011-05-10 07:30:00,10.05.2011,7.5,1.0837218143886111,1.05485997511258
2011-05-11 07:24:00,11.05.2011,7.4,1.1024632684639506,1.1178312608057346
2011-05-12 07:15:00,12.05.2011,7.25,1.1350733985550485,1.1250279791706663
2011-05-13 07:37:00,13.05.2011,7.616666666666667,1.1513784636005975,1.2113885995498497
2011-05-16 07:44:00,16.05.2011,7.733333333333333,0.9084892187841443,0.9145239669964071
2011-05-17 07:48:00,17.05.2011,7.8,0.7891061563242099,0.8173682690698258
2011-05-18 07:36:00,18.05.2011,7.6,0.7834837201016067,0.6032658977131006
2011-05-19 07:28:00,19.05.2011,7.466666666666667,0.8264016499341393,0.7310076486906426
2011-05-20 06:10:00,20.05.2011,6.166666666666667,0.823965260904349,0.7561961629679044
2011-05-23 08:05:00,23.05.2011,8.083333333333334,0.845892762172501,0.8785403751717474
2011-05-24 07:40:00,24.05.2011,7.666666666666667,0.7220117507344777,0.669835542588721
2011-05-25 07:50:00,25.05.2011,7.833333333333333,0.6223072150536475,0.5978683589394016
2011-05-26 07:45:00,26.05.2011,7.75,0.6792812354426943,0.8083723711136609
2011-05-30 07:40:00,30.05.2011,7.666666666666667,0.7727333030405169,0.7831838568363991
2011-05-31 07:40:00,31.05.2011,7.666666666666667,0.7549329092123553,0.7867822160188651
2011-06-01 07:40:00,01.06.2011,7.666666666666667,0.7181837090510034,0.682429799727352
2011-06-06 07:38:00,06.06.2011,7.633333333333333,0.42102399828445725,0.21824146518924165
